Class,Left_Hip_X,Left_Hip_Y,Left_Hip_Z,Right_Hip_X,Right_Hip_Y,Right_Hip_Z,Left_Shoulder_X,Left_Shoulder_Y,Left_Shoulder_Z,Right_Shoulder_X,Right_Shoulder_Y,Right_Shoulder_Z,Nose_X,Nose_Y,Nose_Z
Class1,0.435842544,0.735221863,0.166912466,0.442351848,0.734604299,-0.166814238,0.50916183,0.362511814,0.204687059,0.518605769,0.340409368,-0.262754112,0.61280781,0.403559029,-0.033543367
Class1,0.435409635,0.734841645,0.166701332,0.442538053,0.734569311,-0.166607141,0.508623004,0.360311896,0.204694375,0.518614948,0.338969111,-0.265479118,0.613060653,0.402949572,-0.033134989
Class1,0.435183108,0.734437108,0.165918246,0.442661822,0.734440207,-0.165822551,0.508168995,0.358922988,0.20257768,0.518637776,0.338440031,-0.267469734,0.61324507,0.402789444,-0.032633923
Class1,0.435178548,0.734408379,0.165546685,0.442694068,0.734374166,-0.165451869,0.508066893,0.356991112,0.202528745,0.518619359,0.337291837,-0.268945992,0.613484502,0.402742475,-0.031625647
Class1,0.435175121,0.733973622,0.165366977,0.442708462,0.734037757,-0.165269569,0.507938325,0.355719417,0.203337207,0.51854682,0.335996658,-0.268773466,0.613613844,0.402554691,-0.027886182
Class1,0.435169578,0.734101713,0.164567858,0.443318903,0.733918607,-0.164478168,0.507845342,0.355606109,0.204474822,0.51850754,0.335381776,-0.268880218,0.615316808,0.400767982,-0.024665242
Class1,0.435177118,0.733720481,0.163707301,0.443509668,0.733158708,-0.163605183,0.507844985,0.355511814,0.204475299,0.518425286,0.3348414,-0.268755078,0.616109908,0.399634302,-0.022712344
Class1,0.434933245,0.733239591,0.161690205,0.444123626,0.731481612,-0.1615704,0.507239163,0.355218202,0.205003545,0.518375814,0.332967103,-0.264986396,0.616136014,0.397110194,-0.018254409
Class1,0.434875011,0.732880414,0.160521522,0.444240183,0.730138421,-0.160394385,0.506933033,0.355238199,0.20535174,0.518272877,0.332004935,-0.262260258,0.616204679,0.39447251,-0.017250795
Class1,0.43468973,0.732293725,0.158623263,0.445058137,0.72966361,-0.158481881,0.505545259,0.352581263,0.204552338,0.518267214,0.331370562,-0.262018383,0.616155982,0.393716842,-0.012628835
Class1,0.434462994,0.732286394,0.157199293,0.4457286,0.729652047,-0.157051161,0.504499733,0.351555973,0.20362632,0.518234134,0.3310121,-0.261728585,0.616139233,0.393230736,-0.010761363
Class1,0.434255809,0.732170284,0.156747296,0.446469933,0.729481518,-0.156593293,0.504354119,0.34893322,0.204301402,0.517906368,0.328817397,-0.261602759,0.616011202,0.39049229,-0.00772478
Class1,0.433962286,0.7321679,0.156385228,0.447373003,0.729474485,-0.1562365,0.503870428,0.347654551,0.206550837,0.517900825,0.328181386,-0.259958535,0.615985632,0.389534026,-0.004004867
Class1,0.433819324,0.73216188,0.156236142,0.448589027,0.729452848,-0.156087935,0.503574967,0.346035361,0.207990661,0.517830789,0.325971752,-0.25852409,0.614498436,0.386392891,-0.00442952
Class1,0.433154851,0.732831717,0.156308815,0.449216396,0.729498446,-0.1561618,0.503153205,0.345460564,0.209491163,0.517748415,0.324844986,-0.258612067,0.614171743,0.384678602,-0.004102645
Class1,0.432624519,0.732841253,0.15636377,0.449568093,0.729502439,-0.156215876,0.50234288,0.343441337,0.210119858,0.517438471,0.324145317,-0.259404808,0.614041448,0.383668631,-0.002478201
Class1,0.431438148,0.733262479,0.156245247,0.449954331,0.729496419,-0.156090394,0.501243651,0.342476726,0.21012193,0.51723063,0.323159546,-0.259455144,0.61387378,0.381841153,-0.002070816
Class1,0.431036115,0.7332623,0.156227633,0.450456977,0.729527771,-0.156070605,0.500775635,0.340040445,0.209934771,0.516285598,0.322679788,-0.265168905,0.613998413,0.378396958,-0.002411173
Class1,0.431002766,0.733246803,0.156165764,0.450716794,0.729529321,-0.156005815,0.500425518,0.33884114,0.209314615,0.51576215,0.322512895,-0.266206115,0.614006698,0.377245843,-0.002665109
Class1,0.431002736,0.733155131,0.155932412,0.45075193,0.729507506,-0.155768394,0.500141144,0.336953312,0.206752837,0.514902651,0.321410686,-0.267000616,0.614007592,0.372381687,-0.011217336
Class1,0.43098101,0.733154118,0.156380922,0.450743616,0.729500473,-0.156210616,0.499911368,0.336040765,0.2075596,0.514021099,0.321354598,-0.273268372,0.614149392,0.370455921,-0.013368622
Class1,0.431021482,0.732734442,0.156725228,0.450736254,0.728997231,-0.156544372,0.499558419,0.33423993,0.208177194,0.512810826,0.320932508,-0.277008146,0.614119112,0.367444068,-0.013608263
Class1,0.431068957,0.731816947,0.157530949,0.450626016,0.728332877,-0.157326624,0.499392122,0.333063811,0.209140465,0.511948824,0.320603698,-0.280170977,0.614097536,0.365174353,-0.014288786
Class1,0.431248188,0.731222212,0.159136325,0.450130075,0.728079498,-0.158907384,0.49939701,0.332606703,0.213035867,0.51064533,0.319728374,-0.279707134,0.613717079,0.361538738,-0.015404075
Class1,0.431453973,0.730725527,0.160441205,0.449808687,0.727985799,-0.160197467,0.499351174,0.332069606,0.214943379,0.509745777,0.319272637,-0.280321777,0.613259315,0.359731764,-0.016232764
Class1,0.43185243,0.730018198,0.161730781,0.449749857,0.727917254,-0.161468402,0.499123275,0.331373632,0.216688797,0.508513987,0.319234967,-0.283322394,0.612633407,0.356966197,-0.016093085
Class1,0.431960195,0.729348779,0.162549302,0.449743599,0.727908432,-0.162267655,0.498825729,0.3307423,0.220547944,0.50783211,0.319136024,-0.282461256,0.61235702,0.355039924,-0.011883178
Class1,0.432050377,0.728814423,0.162572086,0.450312674,0.727959871,-0.162295744,0.498626262,0.330155104,0.219953731,0.507418573,0.318851531,-0.278656095,0.611014545,0.35165748,-0.017644312
Class1,0.432289213,0.727862656,0.162496328,0.451481909,0.727827609,-0.162222758,0.498551011,0.329568505,0.219515696,0.506937027,0.318049222,-0.276659876,0.610065341,0.348801583,-0.022221185
Class1,0.432293594,0.727321982,0.162133604,0.452644855,0.727811098,-0.161871016,0.497733057,0.329095691,0.218014896,0.5069381,0.318163306,-0.276827663,0.60972333,0.348666728,-0.021606887
Class1,0.432266384,0.727187753,0.162036136,0.453678638,0.727814257,-0.161780536,0.497170866,0.328552932,0.217799664,0.506868005,0.318163037,-0.276839316,0.609321296,0.34814921,-0.021200713
Class1,0.432232231,0.727178872,0.162005097,0.45458439,0.727896035,-0.161751598,0.495563537,0.327245444,0.217840627,0.506689012,0.318157494,-0.277932286,0.609246492,0.347150534,-0.019686664
Class1,0.432224959,0.727110386,0.161983252,0.455642343,0.727983773,-0.16173248,0.494733453,0.326121777,0.217733636,0.506617486,0.318066418,-0.278754532,0.608508766,0.346025437,-0.020042399
Class1,0.432279646,0.726358354,0.161861569,0.456324965,0.727795064,-0.161611661,0.494018018,0.325471908,0.215554208,0.506575823,0.318098664,-0.284317076,0.608519971,0.342485905,-0.020256836
Class1,0.432350338,0.725884438,0.161811173,0.456994742,0.727781653,-0.161562905,0.493617177,0.32529065,0.214846849,0.506514728,0.318137139,-0.287244767,0.608609796,0.340169519,-0.020477308
Class1,0.43260479,0.725789964,0.162450254,0.457011759,0.727691293,-0.162205771,0.493643254,0.325021952,0.216279879,0.506265521,0.318118423,-0.29096368,0.608537257,0.337697923,-0.020557519
Class1,0.432830065,0.725795686,0.163040638,0.45709008,0.727678418,-0.162801236,0.493652701,0.32478407,0.218908474,0.50591737,0.318031967,-0.292016715,0.608408988,0.336783916,-0.020501038
Class1,0.432829469,0.725857735,0.16350174,0.457443863,0.727857888,-0.16326578,0.493643641,0.324514627,0.219743788,0.505799055,0.317919999,-0.296002358,0.608145535,0.334827125,-0.020920189
Class1,0.432803005,0.726062953,0.163990587,0.457710147,0.728130341,-0.163758814,0.493644148,0.324331582,0.220472619,0.505641878,0.317783266,-0.297610223,0.607992947,0.333904803,-0.021188259
Class1,0.433415532,0.725747764,0.161994711,0.457616866,0.727937341,-0.161792994,0.493287772,0.325180322,0.224088699,0.504512787,0.318727702,-0.296662122,0.613006055,0.302026421,-0.022868382
Class1,0.433413893,0.725634992,0.159154803,0.457608968,0.727918327,-0.158982411,0.492474228,0.325817227,0.223786458,0.504049301,0.320446759,-0.296364874,0.614827275,0.295367151,-0.023507791
Class1,0.433393657,0.725371242,0.157848015,0.45765093,0.727917075,-0.157675505,0.491957217,0.326012552,0.223640248,0.504027247,0.321770698,-0.295758337,0.615966856,0.293472469,-0.025597477
Class1,0.433054835,0.725366056,0.157178208,0.457714528,0.728196621,-0.157005548,0.490783244,0.326197505,0.222946137,0.504030943,0.323167264,-0.295635521,0.615856707,0.293951869,-0.026916448
Class1,0.432926387,0.725317717,0.157257214,0.457768917,0.728267252,-0.157082394,0.49014765,0.32626757,0.222890213,0.504034996,0.324014693,-0.295253247,0.615670025,0.29466781,-0.026783995
Class1,0.432861,0.725318134,0.157005981,0.457768112,0.728389144,-0.156831995,0.490123898,0.326662809,0.22281082,0.504038274,0.32518515,-0.288787842,0.614616096,0.296207964,-0.031069241
Class1,0.432856441,0.725316942,0.156853363,0.45777458,0.728468835,-0.156677216,0.490124226,0.32688269,0.222700208,0.504040897,0.325941503,-0.285976857,0.614361405,0.296485513,-0.032895982
Class1,0.432852775,0.725315034,0.157067254,0.457473963,0.728560627,-0.156889901,0.490138531,0.327346355,0.225192338,0.504025519,0.327330142,-0.286141425,0.614432275,0.297042161,-0.02612422
Class1,0.43285507,0.725293398,0.157156169,0.457049787,0.728622675,-0.156972945,0.490149438,0.327502429,0.225424975,0.504006565,0.328154474,-0.286171466,0.61460048,0.29779774,-0.024059914
Class1,0.432745606,0.725309849,0.157193273,0.455601335,0.728885829,-0.157009155,0.49010697,0.328412414,0.225260913,0.503996074,0.329984188,-0.28596288,0.61491555,0.300313979,-0.021322887
Class1,0.432714522,0.725308836,0.157256082,0.454966962,0.729094625,-0.157069013,0.490094274,0.328805953,0.2254778,0.50399816,0.330842137,-0.285704315,0.615150273,0.301590651,-0.020016236
Class1,0.432495713,0.725356996,0.157286078,0.453990906,0.729285002,-0.157098129,0.490011573,0.329919904,0.225224048,0.50390166,0.331731707,-0.285330027,0.615165055,0.304433793,-0.020082992
Class1,0.432385981,0.725382388,0.15730828,0.453441411,0.729462326,-0.15711914,0.489934534,0.33065176,0.224740013,0.503816187,0.332358688,-0.285288811,0.615208745,0.30613637,-0.020729877
Class1,0.431947798,0.726020157,0.15723981,0.453018457,0.730068386,-0.157050505,0.489809483,0.331264555,0.224964783,0.503839791,0.33275035,-0.282455415,0.615225613,0.309851766,-0.019116316
Class1,0.431755513,0.726264536,0.157252863,0.452405155,0.730202258,-0.157063082,0.489807576,0.33184585,0.225172982,0.503842294,0.332847267,-0.282152325,0.615319133,0.312418014,-0.018008567
Class1,0.431202441,0.726571977,0.157189637,0.452355862,0.730491221,-0.156998008,0.489224643,0.332076043,0.225291923,0.503878593,0.33370924,-0.278917342,0.614991605,0.316649199,-0.01429488
Class1,0.430913657,0.72672689,0.157060415,0.452295989,0.7306813,-0.15686585,0.488747954,0.332184702,0.225271538,0.503882527,0.334154814,-0.277716845,0.61475879,0.318801969,-0.012766888
Class1,0.430820614,0.727279603,0.156961203,0.45235455,0.73147285,-0.156768337,0.488122314,0.332560062,0.225380883,0.50388664,0.334563881,-0.276115149,0.614349365,0.321442634,-0.010847689
Class1,0.430784345,0.727582097,0.156887025,0.452403843,0.732023597,-0.156694144,0.487837255,0.332966119,0.225398555,0.503868282,0.33496654,-0.275561512,0.614135683,0.3226614,-0.010530937
Class1,0.430744141,0.72788763,0.156854719,0.452404976,0.732339501,-0.156660706,0.487693608,0.333557695,0.225292176,0.503869236,0.335564971,-0.274014592,0.613810122,0.326568782,-0.010908289
Class1,0.430666029,0.72810781,0.156785533,0.452403694,0.732654989,-0.156593159,0.487385929,0.333664894,0.22506769,0.503913462,0.335749954,-0.272493273,0.613347173,0.32890749,-0.011185247
Class1,0.430559337,0.72839421,0.156803563,0.452373326,0.732862592,-0.156611502,0.487346083,0.333998799,0.224881351,0.503903687,0.335781693,-0.268685877,0.612433076,0.331902236,-0.013166564
Class1,0.430508494,0.728529036,0.156790212,0.452325642,0.732932031,-0.156598538,0.487293988,0.334146917,0.224239528,0.503902853,0.335810781,-0.266910374,0.611626804,0.333537281,-0.014547875
Class1,0.430418551,0.728189111,0.156783819,0.452150464,0.732815564,-0.156590462,0.48726064,0.334174603,0.222869307,0.503890932,0.336110592,-0.266537875,0.611465096,0.336831897,-0.014743472
Class1,0.430262744,0.727864087,0.156616196,0.452091485,0.732738316,-0.156418055,0.487137794,0.334181547,0.220243856,0.503879905,0.336470425,-0.266768783,0.611286879,0.338524967,-0.015920119
Class1,0.430102706,0.727868974,0.156536341,0.45205912,0.732737839,-0.156336874,0.487072289,0.334189504,0.219393387,0.503852069,0.336492211,-0.267019361,0.611129403,0.344715446,-0.015239899
Class1,0.430007488,0.727872133,0.156465098,0.45203951,0.732740283,-0.156264886,0.487045288,0.334210426,0.218875185,0.50383538,0.336515725,-0.26707831,0.61099565,0.347281039,-0.014890522
Class1,0.429968983,0.727873325,0.156429142,0.452102095,0.732699752,-0.156229421,0.487079978,0.334499329,0.21849905,0.503847599,0.336510837,-0.266973138,0.610997617,0.349336118,-0.014304248
Class1,0.429854125,0.727898419,0.156305864,0.452253908,0.732699811,-0.156106755,0.48704046,0.334557801,0.217384651,0.503890753,0.33651045,-0.266783834,0.610991061,0.350568295,-0.01422276
Class1,0.429840446,0.727920771,0.156050026,0.452705771,0.73272121,-0.15585357,0.487021774,0.334564656,0.216220215,0.503913999,0.336403161,-0.266179562,0.610989273,0.352436423,-0.013599843
Class1,0.42983216,0.727924347,0.155837804,0.452994943,0.732742131,-0.155642673,0.486992478,0.334567398,0.215239421,0.503925681,0.336297452,-0.266002148,0.610988259,0.353330135,-0.013017952
Class1,0.429774225,0.727896988,0.155467644,0.453275204,0.732752681,-0.155267417,0.486989141,0.334749043,0.213904619,0.504005253,0.336295307,-0.263902307,0.610997856,0.35591656,-0.011179832
Class1,0.429693073,0.727838039,0.155167609,0.453539312,0.732751548,-0.154966757,0.486973345,0.334802777,0.212877899,0.504064918,0.336291343,-0.262899429,0.610999227,0.357249081,-0.010414108
Class1,0.429680228,0.727939665,0.155025825,0.453821212,0.732783854,-0.154825702,0.486985683,0.335513383,0.212989986,0.504266679,0.33626318,-0.25864777,0.610870659,0.360208988,-0.008992014
Class1,0.429665595,0.727982342,0.154919177,0.454029918,0.732800186,-0.154720083,0.486982942,0.335929453,0.21308437,0.504446149,0.336259216,-0.256802529,0.610771239,0.361595273,-0.007722013
Class1,0.42965132,0.728735209,0.154781714,0.454153419,0.733003855,-0.154589266,0.487204552,0.337314129,0.213104665,0.504947066,0.336254507,-0.25549069,0.611041605,0.362947136,-0.007312314
Class1,0.429650098,0.729363859,0.154738575,0.454466134,0.733321607,-0.154548347,0.487394243,0.33840099,0.213132083,0.505228639,0.336252451,-0.254110366,0.611220062,0.363699973,-0.006425797
Class1,0.429677576,0.729410648,0.15470241,0.454436511,0.733223319,-0.154512197,0.488285065,0.339743406,0.212712273,0.505705476,0.33636868,-0.252835661,0.611257911,0.369258612,-0.005164987
Class1,0.429810494,0.729574859,0.154697761,0.454381347,0.733225822,-0.154507056,0.488979995,0.340646088,0.212660313,0.506007671,0.336516857,-0.252950221,0.61133039,0.371800244,-0.003937493
Class1,0.429952502,0.730710745,0.155336007,0.454118729,0.733466327,-0.155146077,0.489926875,0.342342347,0.21482484,0.506140888,0.336474776,-0.252823561,0.611637235,0.372128725,-0.00399774
Class1,0.429952741,0.731197298,0.155568555,0.453595966,0.733515501,-0.155377448,0.490524143,0.343564183,0.215018973,0.506264567,0.336454362,-0.252389014,0.61180681,0.372309923,-0.004095998
Class1,0.429945827,0.731193364,0.155453816,0.453470856,0.733456433,-0.15526551,0.491012156,0.343815804,0.212602437,0.507343829,0.336932719,-0.25083214,0.611865461,0.374644607,-0.004021836
Class1,0.429944426,0.731177866,0.155447051,0.453038871,0.733300209,-0.15525876,0.491442025,0.343913496,0.210996047,0.507840097,0.33704868,-0.250987291,0.611935496,0.37571162,-0.00404731
Class1,0.429846317,0.730431974,0.155319646,0.452909529,0.732667029,-0.155133471,0.491618991,0.343887359,0.207445219,0.50891906,0.337189078,-0.250406623,0.612017512,0.376547486,-0.004173516
Class1,0.42977798,0.730040073,0.155234158,0.452639043,0.732481897,-0.155049473,0.491773248,0.343877643,0.205222175,0.509373784,0.337400943,-0.250535935,0.612243891,0.377167881,-0.004493868
Class1,0.429661721,0.730083883,0.155225784,0.452582806,0.732475877,-0.155041277,0.491789967,0.344191611,0.204577491,0.509940863,0.337613314,-0.249413773,0.61216408,0.378784865,-0.004432977
Class1,0.429651588,0.730141938,0.155218557,0.452486068,0.732474446,-0.155034617,0.491860837,0.344559044,0.203816161,0.510184705,0.337708801,-0.248758405,0.612104774,0.379647225,-0.004456955
Class1,0.429686368,0.730473757,0.155248106,0.452567518,0.732537329,-0.155073628,0.491902262,0.344673842,0.202960148,0.510536671,0.337726057,-0.248308346,0.611721337,0.380948097,-0.004427415
Class1,0.429695338,0.730493844,0.155196473,0.45256415,0.732533574,-0.155030355,0.491925776,0.344756722,0.201207578,0.510899723,0.337776393,-0.247786373,0.611544549,0.381643981,-0.00443585
Class1,0.429990023,0.730628133,0.155153692,0.452564031,0.732410371,-0.154989794,0.492207825,0.3453255,0.201132238,0.511288106,0.33786568,-0.2469147,0.611508071,0.383959621,-0.003422558
Class1,0.430289179,0.730665267,0.155134752,0.452562034,0.732262492,-0.154973254,0.492384017,0.345842957,0.20099017,0.511580884,0.338091314,-0.245847672,0.611508012,0.3858715,-0.002252513
Class1,0.430288047,0.730879366,0.155191109,0.452520728,0.732247412,-0.155037716,0.492398322,0.347231716,0.201050118,0.511982083,0.338178605,-0.243837193,0.610530138,0.387981117,-0.002095956
Class1,0.430342853,0.731421828,0.155359954,0.452468306,0.732286572,-0.155216709,0.492519021,0.348486274,0.201074973,0.512075782,0.338215679,-0.242658406,0.609852552,0.389086306,-0.002129128
Class1,0.430363923,0.731917143,0.155393854,0.45233199,0.732296765,-0.155256197,0.492669493,0.350017786,0.200736418,0.512075067,0.338309973,-0.242350474,0.609639168,0.390196323,-0.002161551
Class1,0.430369109,0.73243618,0.155392811,0.452197224,0.732298136,-0.155256048,0.492837787,0.35133931,0.200175524,0.512078464,0.338336408,-0.242258087,0.609522104,0.390999109,-0.002188387
Class1,0.430377901,0.732682705,0.155377224,0.451750904,0.732303202,-0.15524286,0.493118882,0.352370262,0.197918862,0.512269735,0.338366479,-0.241691038,0.608502328,0.393238991,-0.002757125
Class1,0.430383801,0.732693493,0.155431315,0.451121747,0.732087433,-0.155299529,0.493295312,0.352888972,0.197863638,0.512270272,0.338378638,-0.241698295,0.608071625,0.394468486,-0.002556875
Class1,0.430287868,0.73352468,0.15643312,0.45076555,0.731968522,-0.15631789,0.493162006,0.355464876,0.198101103,0.512358904,0.338378221,-0.241761208,0.607447028,0.395892203,-0.002481129
Class1,0.430216372,0.734127998,0.157178074,0.450401485,0.731955826,-0.157068312,0.493140101,0.356856495,0.198220044,0.51238811,0.33838591,-0.242992312,0.607166648,0.396691054,-0.00248586
Class1,0.430276871,0.735514939,0.158387318,0.450240195,0.732075155,-0.158279836,0.493162096,0.35875088,0.198244765,0.512380481,0.338552296,-0.245927423,0.60683465,0.398561299,-0.002493931
Class1,0.430337161,0.736547351,0.159060776,0.449985832,0.732228994,-0.158957973,0.493240774,0.359707952,0.198303372,0.512377501,0.338598758,-0.24720189,0.606630862,0.39980343,-0.002430484
Class1,0.43046549,0.737421393,0.160442621,0.449647307,0.732240379,-0.16034016,0.493348449,0.361077636,0.199819759,0.512364686,0.338659912,-0.248616725,0.606359363,0.401523978,-0.001102294
Class1,0.430650264,0.738074183,0.161244392,0.449445695,0.732291102,-0.16115059,0.493453056,0.361802518,0.200223789,0.512339056,0.338764548,-0.249411672,0.606263518,0.402003109,-0.001115475
Class1,0.430714548,0.738580823,0.162340567,0.449077755,0.732617438,-0.162242621,0.493540198,0.362509876,0.201416463,0.512182415,0.339099169,-0.251722723,0.606071055,0.40246591,-0.001238229
Class1,0.430713207,0.739135385,0.162602693,0.448756486,0.733003497,-0.162503853,0.493546128,0.363263488,0.201756403,0.512150705,0.33920148,-0.251548231,0.605748594,0.40255034,-0.001067124
Class1,0.4307127,0.739244521,0.162947193,0.448508948,0.733172834,-0.162848294,0.493549258,0.363568842,0.202497587,0.512160361,0.339343101,-0.251443505,0.60547775,0.402911425,-0.000503937
Class1,0.430702597,0.739369452,0.162906393,0.44850558,0.73327148,-0.16280809,0.493540794,0.363804877,0.202477753,0.512176752,0.339540303,-0.2505638,0.605265081,0.403079689,-0.000462857
Class1,0.430660367,0.73948735,0.162876546,0.448426187,0.73328656,-0.16277723,0.493543893,0.363891393,0.203311175,0.512176096,0.339859635,-0.24680081,0.604947746,0.403510869,0.002568268
Class1,0.430613369,0.739553511,0.162734509,0.44838661,0.733287573,-0.162634328,0.49352923,0.363931566,0.204833284,0.512172639,0.340160459,-0.244809479,0.604808986,0.404023439,0.004849864
Class1,0.430619657,0.739455342,0.162701428,0.448112786,0.733068526,-0.162601322,0.493804991,0.36399579,0.205185086,0.512051165,0.340547472,-0.244646788,0.604676187,0.404614419,0.005051593
Class1,0.430621147,0.739306629,0.162689075,0.44785279,0.732487738,-0.162587151,0.494128525,0.364112079,0.205528945,0.512021482,0.340736926,-0.244668752,0.604638278,0.405198336,0.00546375
Class1,0.430639446,0.739196181,0.162652478,0.44752875,0.731945455,-0.162547395,0.49414432,0.364200592,0.206025973,0.511858523,0.34081462,-0.244261801,0.604555011,0.40599826,0.006550345
Class1,0.430703074,0.739185929,0.162707418,0.447354496,0.731471062,-0.162599236,0.494181633,0.364388198,0.207735866,0.511759043,0.340839207,-0.243965611,0.604503334,0.406551987,0.007939004
Class1,0.430744141,0.738550901,0.162813053,0.446569502,0.730358183,-0.162699208,0.494284689,0.364388496,0.208190039,0.511594236,0.340852231,-0.244514212,0.604415834,0.406820983,0.007883989
Class1,0.430788398,0.738223672,0.163009688,0.446059793,0.729682744,-0.162888765,0.49438858,0.364434183,0.208910465,0.511492908,0.340865165,-0.244668067,0.604344249,0.406980783,0.008151533
Class1,0.430806279,0.738219798,0.163060725,0.445929587,0.72956568,-0.162936628,0.494464576,0.36453107,0.20962064,0.511385083,0.341017991,-0.244732931,0.604340255,0.40704906,0.008102491
Class1,0.430973411,0.738216639,0.163301423,0.445890278,0.729254723,-0.163169831,0.494621366,0.364571691,0.210175425,0.511316955,0.341124862,-0.2451386,0.604334593,0.407178491,0.007979377
Class1,0.431308448,0.73821342,0.163443863,0.445676982,0.729044914,-0.16330643,0.49501127,0.364710659,0.210142449,0.510939837,0.341151416,-0.246991456,0.604273796,0.40740779,0.005750959
Class1,0.431389123,0.738065839,0.163429439,0.445628703,0.728918195,-0.163290098,0.495193213,0.364746809,0.209479809,0.510878026,0.341352761,-0.247844115,0.604267418,0.407491684,0.004804275
Class1,0.431427926,0.738152087,0.163777992,0.445479959,0.728840888,-0.163632199,0.49534148,0.365061224,0.211732209,0.510591269,0.341363549,-0.247915402,0.60425663,0.407523304,0.004804326
Class1,0.431493372,0.738277078,0.164157167,0.445086479,0.728846669,-0.164003372,0.49539268,0.36531049,0.212671861,0.510215938,0.341449112,-0.248575345,0.60422492,0.407605499,0.004732323
Class1,0.431669831,0.738389015,0.164536729,0.444835365,0.728922784,-0.164379194,0.495406955,0.365696788,0.213068634,0.509632766,0.341602385,-0.25028944,0.604169905,0.407624871,0.004107045
Class1,0.431690991,0.73851794,0.164584547,0.444644392,0.728926539,-0.164427713,0.495416641,0.366091967,0.213123709,0.509492278,0.341642708,-0.250525147,0.603994191,0.407672077,0.004064332
Class1,0.431676328,0.738639414,0.164810658,0.444483906,0.728857756,-0.164654076,0.495189548,0.366179913,0.213160232,0.509487867,0.341530412,-0.251659244,0.603406906,0.407867908,0.00439437
Class1,0.431568265,0.738822401,0.164819896,0.444435805,0.728845537,-0.164663956,0.494931549,0.366243869,0.21222873,0.509483755,0.341498256,-0.252510101,0.603043497,0.408120513,0.004119069
Class1,0.431519568,0.738855243,0.164827436,0.444292605,0.72884506,-0.164672107,0.494789511,0.365973949,0.212210983,0.509430587,0.341233641,-0.252634972,0.602846801,0.408009768,0.003909771
Class1,0.431495488,0.738792002,0.164834321,0.444025695,0.728851497,-0.164679289,0.494760424,0.365387082,0.210899845,0.509196937,0.341190875,-0.254474342,0.602805555,0.408016115,0.002182781
Class1,0.431437701,0.738820374,0.164816335,0.44405663,0.729426742,-0.164663777,0.494671017,0.364143699,0.210656181,0.509162247,0.34095782,-0.254409432,0.602727771,0.407465994,0.001142345
Class1,0.431388736,0.738824368,0.164811999,0.444191992,0.729767025,-0.164660707,0.494578034,0.363428622,0.210173756,0.509157002,0.34077701,-0.254472941,0.602658451,0.406987607,0.000306538
Class1,0.430821985,0.738652468,0.164653987,0.444499165,0.730121017,-0.16451171,0.494197309,0.362546533,0.210412279,0.509076297,0.340499759,-0.25087437,0.602651,0.403632432,-0.000130487
Class1,0.430607527,0.738565147,0.164652169,0.444608122,0.730121195,-0.164510548,0.494102478,0.362079829,0.211117283,0.508946538,0.340141863,-0.250548184,0.602651954,0.401854366,-0.000643455
Class1,0.430566818,0.73845917,0.164679214,0.445211023,0.730160117,-0.164540827,0.494027048,0.361585945,0.213053063,0.508865595,0.339176506,-0.250577897,0.602622271,0.400858521,-0.000496839
Class1,0.430527896,0.738353133,0.164672375,0.445861638,0.730213404,-0.164535686,0.49390775,0.360980958,0.214334726,0.508823454,0.33854267,-0.250374645,0.602575243,0.40023154,-0.000156329
Class1,0.430218965,0.738156378,0.164128214,0.446271539,0.730312586,-0.163994268,0.493191063,0.360019058,0.217527479,0.508692861,0.336938143,-0.246496633,0.602567375,0.399188519,0.004986411
Class1,0.430150121,0.73818171,0.163593605,0.447073102,0.730725884,-0.163464308,0.492797226,0.359594733,0.218195111,0.508526683,0.336093128,-0.241581708,0.602560639,0.398444742,0.007617304
Class1,0.429887742,0.73846072,0.162256345,0.449536175,0.731415868,-0.162150398,0.491882801,0.358908981,0.217805102,0.508517623,0.335460246,-0.240363687,0.602527618,0.397116184,0.00743717
Class1,0.429699093,0.739160657,0.161711246,0.451145798,0.732553542,-0.16162084,0.491151005,0.358493209,0.217694849,0.508508325,0.334983885,-0.24006471,0.602444828,0.396717399,0.007405635
Class1,0.429571837,0.739877045,0.161611155,0.452609032,0.732991815,-0.161529541,0.490464836,0.358301133,0.218840599,0.508420587,0.333832353,-0.238290355,0.602035701,0.395112067,0.008268676
Class1,0.429513752,0.740191042,0.161617264,0.453090966,0.733007908,-0.161539003,0.490005851,0.358218729,0.219783872,0.508358836,0.332979977,-0.238744572,0.601805091,0.394408703,0.008499367
Class1,0.429567039,0.739890516,0.161494046,0.453023165,0.732935846,-0.161409825,0.489843279,0.356422752,0.220074609,0.507760406,0.33255896,-0.23913534,0.601772726,0.393789172,0.010812419
Class1,0.429570168,0.739688098,0.161495358,0.452955872,0.732880652,-0.161409229,0.489667535,0.355586708,0.222258389,0.507188559,0.332376659,-0.239362299,0.601709425,0.393309116,0.014510508
Class1,0.429962844,0.739057422,0.161710486,0.452934206,0.732825816,-0.161611006,0.489449561,0.353245467,0.222991511,0.50642997,0.331519812,-0.245527312,0.601241231,0.391773611,0.014038814
Class1,0.430117428,0.738365412,0.161928967,0.452885896,0.732245743,-0.161817312,0.489397109,0.35231182,0.225640044,0.506022036,0.330827445,-0.247993752,0.601087153,0.390806228,0.014491424
Class1,0.430131227,0.737779319,0.162202463,0.452847898,0.732185185,-0.162081987,0.488458991,0.35023886,0.227296025,0.505153358,0.33079353,-0.253410995,0.600625038,0.387891859,0.014405298
